,id,name,beginYear,endYear,description,countries
822,4624b954-ee69-4b7d-aa38-10a1da4d7a6f,1783 Event 1,1783,1783,1783: The Treaty of Paris formally ends the American Revolutionary War.,[]
823,462ce033-b66d-4605-a699-aa1b18fc2826,2005 Event 23,2005,2005,Israel withdraws from Gaza.,[]
824,463c9000-1f98-4c37-8375-8bed496f994e,1934 Event 3,1934,1934,May 23: Bonnie and Clyde are shot to death in a police ambush.,[]
825,4640ac70-b9b8-42b3-9ff1-835838b754b5,2016 Event 28,2016,2016,Tsai Ing-wen is elected as the first female President of Taiwan.,[]
826,4640d123-7c6e-41a4-ad2c-eeacc4444c8f,1599 Event 1,1599,1599,1599: The Mali Empire is defeated at the Battle of Jenné.,[]
827,4655d009-0f46-43a3-a82a-f8cba8a7fff5,2011 Event 3,2011,2011,April 29: Wedding of Prince William and Catherine Middleton.,[]
828,4663ba12-c5f7-4e92-a4e1-13ea052e6830,2009 Event 6,2009,2009,June 25: Death of Michael Jackson.,[]
829,466e479a-9ae5-4d3d-8b5a-6d124990ab68,1976 Event 3,1976,1976,April 5: James Callaghan becomes Prime Minister of the United Kingdom.,[]
830,467a0b92-79cf-4be2-8c15-125ca9fe4890,1734 Event 1,1734,1734,1734: Letters Concerning the English Nation by Voltaire published in French.,[]
831,46802192-7efa-4a44-a40b-8bebefd885ea,1990 Event 4,1990,1990,March 27: The United States begins broadcasting Radio y Televisión Martí to Cuba.,[]
832,46865311-5472-4364-8a8a-46e2690d1624,1993 Event 13,1993,1993,"June 28 – 29: Two UPLB students Eileen Sarmenta and Allan Gomez were abducted and killed by the men of Calauan, Laguna Mayor Antonio Sanchez in the Philippines.",[]
833,468c3c69-b537-4922-8c2b-2f4509d48aa3,2010 Event 1,2010,2010,"January 12: A 7.0 magnitude earthquake in Haiti kills 230,000.",[]
834,46a73123-a7b9-446a-8895-3eb97dde89aa,1520 Event 1,1520,1520,"1520: The first European diplomatic mission to Ethiopia, sent by the Portuguese, arrives at Massawa 9 April, and reaches the imperial encampment of Emperor Dawit II in Shewa 9 October.",[]
835,46e2f5cb-e115-4606-beb9-ca2a01a0cd02,1980 Event 9,1980,1980,July 1: Adoption of O Canada as the national anthem of Canada.,"[{'id': '4e5f5f23-cf46-4cc6-a3be-025933e0f956', 'name': 'Canada'}]"
836,47089fce-c28e-4a30-bc90-1c3af7be57de,1479 Event 1,1479,1479,"1444: The Albanian league is established in Lezha, Skanderbeg is elected leader. A war begins against the Ottoman Empire. An Albanian state is set up and lasts until 1479.",[]
837,47103546-0102-421d-8ee5-647fa98aca4c,1606 Event 1,1606,1606,1606: Treaty of Vienna ends anti-Habsburg uprising in Royal Hungary.,[]
838,474048f8-b610-48e0-86e0-8482975746bb,2006 Event 3,2006,2006,February 17: 2006 Southern Leyte mudslide.,[]
839,474d64b4-f11c-46bb-91cf-8a4ce1e68654,1971 Event 10,1971,1971,October 27: Joseph Mobutu renames The Republic of the Congo Zaire.,[]
840,474fe1c0-85da-46e6-a923-5a8d011e41cd,2022 Event 35,2022,2022,"December: Self-coup attempt, impeachment and arrest of Pedro Castillo sparks protests in Peru","[{'id': '61f4d1b0-2727-4267-94ad-e2672b980325', 'name': 'Peru'}]"
841,475dc1ac-994a-42bf-97c1-ab4c62913e78,1531 Event 1,1531,1531,"1531: The Inca Civil War is fought between the two brothers, Atahualpa and Huáscar.",[]
842,475e6357-af86-4ce0-8d40-051e1917e86a,1618 Event 1,1618,1618,1618: Dispute leads to the execution of Dutchmen in Mataram-controlled Jepara.,[]
843,478f46cf-e7af-441f-aae8-55ef30325137,1609 Event 1,1609,1609,"1609: The Dutch East India Company establishes a factory in Hirado, Japan. VOC traders also make forays into South Sulawesi and Banjarmasin, Borneo.",[]
844,47ab8cb3-459f-430c-a458-60030fc7c177,1917 Event 6,1917,1917,October – November: Battle of Caporetto.,[]
845,47ceaedf-20a8-41e8-bd48-af011eb2e7f5,2019 Event 52,2019,2019,Twelve Catalan independence movement leaders found guilty of sedition and misuse of public funds and they were sentenced to 9 to 13 years in prison.,[]
846,47e069f0-12b1-47fd-984b-b06f9e16b1b9,1925 Event 5,1925,1925,Serum run to Nome.,[]
847,47ec02f6-c643-4a78-bb6b-086aa9ab3ff0,1744 Event 1,1744,1744,1744: The First Saudi State is founded by Mohammed Ibn Saud.&#91;14&#93;,[]
848,4801323b-f6db-4492-9167-95ffa682beb4,2000 Event 14,2000,2000,"August 12: Russian submarine Kursk explodes, killing all 118 crew.",[]
849,4806c56b-f58c-4449-8220-90aaefbb3327,1469 Event 1,1469,1469,1469: Reign of Axayacatl begins in the Aztec capital of Tenochtitlan as the sixth tlatoani and emperor of the Aztec Triple Alliance.,[]
850,4810810d-7c5e-4099-b396-b2d232d2025b,1964 Event 10,1964,1964,September 21: Independence of Malta.,"[{'id': '09fbb37b-66f3-45ac-a393-724ef443407f', 'name': 'Malta'}]"
851,48257fe3-e3d6-4ff4-8175-dbdc12aefc5c,1637 Event 1,1637,1637,1637: Qing dynasty attacked Joseon dynasty.,[]
852,483443df-d312-49cf-8a5b-61730c8b3fc2,1529 Event 1,1529,1529,1529: The Austrians defeat the Ottoman Empire at the siege of Vienna.,[]
853,483a0a75-78ac-453a-84d1-d036acec8c04,1995 Event 8,1995,1995,"March 17: Flor Contemplacion, a household worker convicted of murder by the High Court of Singapore, is executed, causing diplomatic tensions between the Philippines and Singapore.","[{'id': '13f6cb6a-098a-4c24-b7cd-c61710d92c3b', 'name': 'Singapore'}]"
854,483d903a-69ae-46f2-a7c1-f5ea0a3721d1,1681 Event 1,1681,1681,1681: The Pasha of Buda supports Imre Thököly's rebellion in Hungary.,[]
855,483e8992-28e8-4b33-b4cd-aafb97bdb2e6,1508 Event 1,1508,1508,1508: The Christian-Islamic power struggle in Europe and West Asia spills over into the Indian Ocean as Battle of Chaul during the Portuguese-Mamluk War,[]
856,4853b750-9a50-47f5-b1c9-b44aeeb15566,1542 Event 1,1542,1542,1542: Akbar The Great is born in the Rajput Umarkot Fort,[]
857,48577582-6676-4ad2-8106-fada16c04a82,1755 Event 1,1755,1755,1755: The Lisbon earthquake occurs.,[]
858,4871ad5d-c663-4add-97dc-5510f2c9deb9,1523 Event 1,1523,1523,1523: Sweden gains independence from the Kalmar Union.,[]
859,487cdea7-a325-4d91-ae89-dd963c96c7ec,2016 Event 9,2016,2016,"June 23 – July 13: The people of the United Kingdom vote to leave the European Union; David Cameron resigns as a result, and Theresa May succeeds him as the second female Prime Minister of the UK.",[]
860,488a0d3d-31eb-4b35-915e-1f6863d0b281,1598 Event 1,1598,1598,1598: The Edict of Nantes ends the French Wars of Religion.,[]
861,48c0137b-f7fb-4957-aaea-55f59f733d51,2020 Event 72,2020,2020,"Fears of COVID-19 cause the Dow Jones Industrial Average to fall ten percent in one week, its largest drop in history, triggering the COVID-19 Recession, the worst economic crisis since the Great Depression.",[]
862,48ef6219-a5d5-46b6-b14d-47ee9c9640df,1968 Event 13,1968,1968,Establishment of Mutya ng Pilipinas.,[]
863,48fc78de-28bd-479b-9d85-bf71a772c853,1994 Event 3,1994,1994,"January 17: The 6.7 Mw Northridge earthquake strikes the Greater Los Angeles Area with a maximum Mercalli intensity of IX (Violent), leaving 57 people dead and more than 8,700 injured.",[]
864,49018534-9be8-4f0c-9185-979b5d5ab105,1928 Event 2,1928,1928,September 1: King Zog I is crowned in Albania.,[]
865,4909712c-3112-4db8-b17f-12acee969c97,1999 Event 10,1999,1999,June 11: The end of the Kosovo War ends the Yugoslav Wars.,[]
866,4929aa4d-fbf9-44c5-b253-bcae7ddb15ce,1963 Event 6,1963,1963,May 8: Beginning of the Buddhist crisis in South Vietnam during the Vietnam War.,[]
867,4944da8e-3c7d-4baa-8770-4567117729c9,1911 Event 3,1911,1911,March 25: Triangle Shirtwaist Factory fire in New York City results in the deaths of 146 workers and leads to sweeping workplace safety reforms.,[]
868,494aa93d-6dab-4d3a-be9d-b4e8dda17683,1996 Event 5,1996,1996,March 9: Death of George Burns.,[]
869,494f96ba-6614-4d2b-bf99-da886a4b4eec,1935 Event 7,1935,1935,October 23: William Lyon Mackenzie King becomes Prime Minister of Canada.,[]
870,4964fc9b-ba3f-4495-8273-a33c4b71e513,1949 Event 1,1949,1949,January 5: The First Indo-Pakistani War ends.,[]
871,497c4cf5-0f4f-4ac6-8267-1856f726fce6,2017 Event 20,2017,2017,A military operation targeting Rohingya Muslims in Myanmar is declared ethnic cleansing by the UNHCR.,[]
872,498b49de-73d3-400c-8b85-88cf02bf6eb8,2012 Event 3,2012,2012,February 6: The first episode of It's Showtime airs on ABS-CBN.,[]
873,4993e09c-c9c4-48f6-826c-18570fbe1c20,1562 Event 1,1562,1562,1562: Massacre of Wassy and Battle of Dreux in the French Wars of Religion.,[]
874,49948bee-c417-4e76-a5bc-ff0ca420789d,1513 Event 1,1513,1513,"1513: Vasco Núñez de Balboa, in service of Spain arrives at the Pacific Ocean (which he called Mar del Sur) across the Isthmus of Panama. He was the first European to do so.",[]
875,499b1583-4c8e-43d7-87ec-459667a7b35b,2002 Event 4,2002,2002,February 8: The Algerian Civil War ends.,[]
876,499d3a91-875f-47a1-9155-59198bfec307,1902 Event 1,1902,1902,January 13: Unification of Saudi Arabia begins.,[]
877,49c9ef90-e13d-4a22-a74c-661a02e46cee,1955 Event 10,1955,1955,August 18: First Sudanese Civil War begins.,[]
878,49d6dfbb-3a9d-4e32-84ce-a21498393fb8,2005 Event 10,2005,2005,June 13: Michael Jackson was acquitted on all charges related to the alleged sexual abuse of a 13-year-old boy.,[]
879,49ed370c-24a1-4541-947e-0351e6f902b3,1957 Event 4,1957,1957,"March 25: Treaty of Rome, which would eventually lead to the European Union.",[]
880,49f0be66-5acb-422f-a691-90377db2854d,2013 Event 1,2013,2013,"February 15: An undiscovered meteor strikes the Chelyabinsk oblast in Russia, with an airburst injuring thousands and damaging many buildings.",[]
881,4a3c3046-a0f6-4a36-b950-218a1f0b7ddb,2016 Event 13,2016,2016,"October 25 – November 2: Chicago Cubs wins the World Series for the first time since 1908, ending the Curse of the Billy Goat.",[]
882,4a50aaf5-a3ad-457e-8fe6-5230fe16d273,1929 Event 6,1929,1929,June 5: Ramsay MacDonald becomes Prime Minister of the United Kingdom.,[]
883,4a5253fb-06e1-448d-8082-ea89275ec0c7,1735 Event 1,1735,1735,"1735: Governor-General Dirck van Cloon dies, one of many victims of malaria in Batavia.&#91;9&#93;",[]
884,4a67e933-1e30-4c8c-9885-45266d8ade83,2015 Event 11,2015,2015,September 30: Russia begins air strikes against ISIL and anti-government forces in Syria,[]
885,4a70ab79-c096-4f3a-8df0-3458a995f4c7,1922 Event 15,1922,1922,"December 30: The Union of Soviet Socialist Republics (USSR), the world's first officially Communist state, is formed.",[]
886,4a81e332-142a-4a78-8eaf-6e30e26aa51a,2011 Event 17,2011,2011,Occupy movement inspires worldwide protests.,[]
887,4aa6c3a5-2c35-402e-9201-b91cb4e198d4,1970 Event 1,1970,1970,January 15: The Nigerian Civil War ends with the reintegration of the Republic of Biafra with Nigeria after ~3 million deaths.,[]
888,4ac79fd9-9e31-487e-881b-f4fcd1dcbfdb,2011 Event 2,2011,2011,March 11: A 9.0 earthquake in Japan triggers a tsunami and the meltdown of the Fukushima Nuclear Power Plant.,[]
889,4ac88858-5cce-42e9-945c-a0c772684f41,2016 Event 32,2016,2016,Dhaka attack kills 29 people.,[]
890,4acfc882-5c58-423e-b826-78ac20898bce,1968 Event 1,1968,1968,"January – March: Protests erupt in the United States, Europe and Latin America.",[]
891,4ad2a7a5-13e0-483a-96b7-440c615409b0,1429 Event 1,1429,1429,1429: Joan of Arc ends the Siege of Orléans and turns the tide of the Hundred Years' War.,[]
892,4ade3705-363d-4981-b9e4-c758c901f08c,1945 Event 14,1945,1945,July 26: Clement Attlee becomes Prime Minister of the United Kingdom.,[]
893,4aeff207-33bd-4fbc-9be7-998746f8be29,1640 Event 1,1640,1640,1640: Torture is outlawed in England.,[]
894,4b0c7c9a-1efc-4378-93ba-02cbe7b8f7be,1565 Event 1,1565,1565,1565: Mir Chakar Khan Rind dies at aged 97.,[]
895,4b28a125-0aef-4ba1-afc0-586f2983cc9e,1995 Event 9,1995,1995,"March 20: The Tokyo subway sarin attack, an act of domestic terrorism perpetrated by members of the doomsday cult movement Aum Shinrikyo (now Aleph), in which they released sarin, an extremely toxic synthetic compound, in five coordinated attacks, resulting in 13 deaths and 6,252 injuries.",[]
896,4b3325fb-51c0-43cd-8044-ce0a2e9e8dd1,1995 Event 20,1995,1995,August 24: Release date of Windows 95.,[]
897,4b68c931-28d9-4280-8b65-f0c9c502b987,1989 Event 27,1989,1989,December 25: Trial and execution of Nicolae and Elena Ceaușescu in Romania.,"[{'id': '244e2515-70d6-443e-b1f8-3f515960f22a', 'name': 'Romania'}]"
898,4b6ee8af-1237-4a89-bb7c-7566907f6ddb,1402 Event 1,1402,1402,1402: Sultanate of Malacca founded by Parameswara.&#91;6&#93;,[]
899,4b704d20-9218-4684-b8ad-979faa2fb21b,1913 Event 2,1913,1913,February 9 – 19: La Decena Trágica in Mexico City.,[]
900,4b7b6195-8362-441e-9679-7f781c666f72,2002 Event 22,2002,2002,Construction of the Israeli West Bank barrier begins.,[]
901,4b9f2a7d-013d-4360-93d3-c8b1de4698d4,1744 Event 1,1744,1744,1744: The French attempt to restart the Jacobite rebellion fails.,[]
902,4bab657f-2919-48e1-b258-e13ff76b2964,1976 Event 7,1976,1976,Release of VHS (Video Home System) in Japan.,[]
903,4bc44aad-118f-47c5-b9f8-4642ee682993,1538 Event 1,1538,1538,1538: Spanish–Venetian fleet is defeated by the Ottoman Turks at the Battle of Preveza.,[]
904,4bd906df-d1d4-4ed2-b417-5719fb4968e8,1763 Event 1,1763,1763,"1756–1763: The Third Carnatic War is fought between the British, the French, the Marathas, and Mysore in India.",[]
905,4bfda00a-d92c-4a24-a769-8985fc7355f1,1970 Event 9,1970,1970,May 4: The Kent State massacre in Ohio leaves four students dead and nine injured.,[]
906,4c0cbf32-7027-4a68-ac14-33ea0d3cbf95,1964 Event 8,1964,1964,August 2: The Gulf of Tonkin incident led to the escalation of U.S. military involvement in the Vietnam War.,[]
907,4c5b2134-9807-4c81-9e8a-dec883801b72,1960 Event 17,1960,1960,Mau Mau Uprising ends.,[]
908,4c66e257-a940-415d-a0e2-693f03a78f00,2004 Event 15,2004,2004,First surface images of Saturn's moon Titan.,[]
909,4c741ca8-023c-4e80-9cc9-3cd3a8b8642e,1795 Event 1,1795,1795,1785–1795: The Northwest Indian War is fought between the United States and Native Americans.,[]
910,4cc39648-1c88-4a15-88fa-303055678074,1979 Event 9,1979,1979,June 11: Death of John Wayne.,[]
911,4cd1e96b-8898-4045-bc05-155fa3fb1001,2020 Event 9,2020,2020,May,[]
912,4ce8bbcf-324a-42fa-a702-c27a375a9d3a,1924 Event 2,1924,1924,January 22: Ramsay MacDonald becomes Prime Minister of the United Kingdom; first Labour Party prime minister.,[]
913,4d05e79a-510f-4ba7-854e-c0bd069fc31d,1702 Event 1,1702,1702,1701–1702: The Daily Courant and The Norwich Post become the first daily newspapers in England.,[]
914,4d12f812-fc5e-42ef-af44-0442e8997f9f,1909 Event 7,1909,1909,"July 16: A revolution forces Mohammad Ali Shah, Persian Shah of the Qajar dynasty to abdicate in favor of his son Ahmad Shah Qajar.",[]
915,4d2f0bce-8a09-4499-81bd-6a335fa45318,2007 Event 10,2007,2007,November 29: Manila Peninsula siege.,[]
916,4d3791c6-4859-475d-bc9b-a53b4598b115,2019 Event 47,2019,2019,"A trilateral gathering was held at the Panmunjom Truce Village between South Korean President Moon Jae-in, North Korean Leader Kim Jong-un and United States President Donald Trump.",[]
917,4d527223-fbf9-420a-94fe-45f60a4e6991,1521 Event 1,1521,1521,1519–1521: Hernán Cortés leads the Spanish conquest of the Aztec Empire.,[]
918,4d52a656-60b1-4774-a9e8-94450f5f4754,1996 Event 25,1996,1996,September 29: The Nintendo 64 is released in North America.,[]
919,4d749680-d42e-4531-ad6a-78db266d3483,2007 Event 9,2007,2007,August 15: Anti-government protests in Myanmar suppressed by ruling junta.,[]
920,4d8946b4-0825-49b1-9fb3-4b9aa3dbbc2b,1996 Event 2,1996,1996,January 9 – 20: Serious fighting breaks out between Russian soldiers and rebel fighters in Chechnya.,[]
921,4d9ce30d-acc7-4ee0-9111-dbeec9c165a9,1966 Event 3,1966,1966,The Beach Boys release Pet Sounds.,[]
922,4dac4890-18a4-4349-81ae-2589050a319c,1578 Event 1,1578,1578,"1578: Sonam Gyatso is conferred the title of Dalai Lama by Tumed Mongol ruler, Altan Khan. Recognised as the reincarnation of two previous Lamas, Sonam Gyatso becomes the third Dalai Lama in the lineage.&#91;14&#93;",[]
923,4de64e00-3432-4585-aa03-18db7d23c3f3,2018 Event 32,2018,2018,The northern white rhinoceros becomes functionally extinct.,[]
924,4de9581d-0aca-4e08-870d-9e7479bac3d2,2019 Event 41,2019,2019,Barisha raid ends in the death of Abu Bakr al-Baghdadi.,[]
925,4dfe9469-bfeb-46d1-9109-fde27493631e,1988 Event 11,1988,1988,November 15: Israeli–Palestinian conflict; beginning with the independent State of Palestine being proclaimed from Algiers.,"[{'id': '972b7d22-ea7e-46fd-acad-a3b5424d5c71', 'name': 'State of Palestine'}]"
926,4e06d9d7-2000-48eb-95f4-4186d893eef4,2014 Event 7,2014,2014,"September 4: Gilas Pilipinas claims their first win in the FIBA World Cup in four decades against Senegal in overtime, 81–79.",[]
927,4e14f695-bf78-46ae-9afb-5fdaf8660b14,1623 Event 1,1623,1623,"1603–1623: After modernizing his army, Abbas I expands the Persian Empire by capturing territory from the Ottomans and the Portuguese.",[]
928,4e4d64c1-a6e6-421b-b276-2bd55d6abdce,1791 Event 1,1791,1791,1791: Surprise Symphony written by Haydn.,[]
929,4e9f4307-559e-4072-b5ff-75acfa240343,1996 Event 23,1996,1996,September 7: Murder of Tupac Shakur.,[]
930,4ea0bc73-87a3-4de2-8111-589abc2fa29c,2017 Event 12,2017,2017,October 1: 60 people are killed in a mass shooting at a music festival in Las Vegas.,[]
931,4f27b0b7-a868-4b14-b288-3141afd04781,1481 Event 1,1481,1481,1481: Reign of Tizoc begins as the seventh tlatoani of Tenochtitlan and the emperor of the Aztec Triple Alliance.,[]
932,4f2fc684-9fa3-417a-9706-33a6c26bdcd0,2017 Event 2,2017,2017,"January 21: Millions of people participated in the Women's March, as a response to the inauguration of Donald Trump.",[]
933,4f3121e6-8f7a-42e6-9321-79625fdb1977,1960 Event 11,1960,1960,September 30: The first episode of The Flintstones airs on ABC.,[]
934,4f3a663a-6df7-4b89-85b8-fa9d7ef45e67,1982 Event 9,1982,1982,"November 30: Michael Jackson releases his landmark album Thriller, the best-selling album of all time.",[]
935,4f3bc77f-9dc3-4a58-b959-aa43eb42a132,1981 Event 10,1981,1981,"June 7: Operation Opera, a surprise airstrike conducted by the Israeli Air Force on an unfinished Iraqi nuclear reactor near Baghdad.",[]
936,4f47177b-1928-494a-b125-59cdda05e3e4,1964 Event 5,1964,1964,July 2: Civil Rights Act abolishes segregation in the USA.,[]
937,4f78f2ca-0b58-4dca-ab65-ebcec7625787,1748 Event 1,1748,1748,"1744–1748: The First Carnatic War is fought between the British, the French, the Marathas, and Mysore in India.",[]
938,4fdae9c1-55dd-42b6-bf98-855fd4282410,1991 Event 2,1991,1991,March 3: A video captures the beating of motorist Rodney King by Los Angeles police officers. Four Los Angeles police officers are indicted on March 15 for the beating.,[]
939,4fdec5f2-6023-4329-bc38-d4446a6b3a95,1984 Event 8,1984,1984,"The human immunodeficiency virus (HIV) is recognized as the cause of HIV/AIDS, and research on zidovudine and other treatments gets underway.",[]
